epoch: 0, acc: 0.337, loss: 1.099, lr: 0.05
epoch: 6200, acc: 0.957, loss: 0.115, lr: 0.023182797957709732
epoch: 6300, acc: 0.960, loss: 0.114, lr: 0.02261052849379656
epoch: 6400, acc: 0.957, loss: 0.113, lr: 0.022043568584337918
epoch: 6500, acc: 0.963, loss: 0.113, lr: 0.02148223280535957
epoch: 6600, acc: 0.967, loss: 0.112, lr: 0.020926821121608864
epoch: 6700, acc: 0.967, loss: 0.111, lr: 0.020377618785091218
epoch: 6800, acc: 0.957, loss: 0.110, lr: 0.01983489626524244
epoch: 6900, acc: 0.957, loss: 0.110, lr: 0.019298909210084057
epoch: 7000, acc: 0.967, loss: 0.109, lr: 0.018769898437640452
epoch: 7100, acc: 0.963, loss: 0.108, lr: 0.018248089956831925
epoch: 7200, acc: 0.963, loss: 0.107, lr: 0.017733695016997276
epoch: 7300, acc: 0.963, loss: 0.106, lr: 0.0172269101851442
epoch: 7400, acc: 0.963, loss: 0.106, lr: 0.01672791744997348
epoch: 7500, acc: 0.963, loss: 0.105, lr: 0.01623688435167627
epoch: 7600, acc: 0.963, loss: 0.105, lr: 0.015753964136460814
epoch: 7700, acc: 0.963, loss: 0.104, lr: 0.015279295934726943
epoch: 7800, acc: 0.970, loss: 0.104, lr: 0.014813004961773056
epoch: 7900, acc: 0.963, loss: 0.103, lr: 0.014355202739890894
epoch: 8000, acc: 0.960, loss: 0.103, lr: 0.013905987340679144
epoch: 8100, acc: 0.967, loss: 0.102, lr: 0.01346544364638616
epoch: 8200, acc: 0.963, loss: 0.101, lr: 0.013033643629076799
epoch: 8300, acc: 0.967, loss: 0.101, lr: 0.012610646646406166
epoch: 8400, acc: 0.967, loss: 0.100, lr: 0.012196499752776046
epoch: 8500, acc: 0.967, loss: 0.100, lr: 0.011791238024646385
epoch: 8600, acc: 0.967, loss: 0.099, lr: 0.011394884898774778
epoch: 8700, acc: 0.970, loss: 0.099, lr: 0.011007452522161381
epoch: 8800, acc: 0.967, loss: 0.098, lr: 0.010628942112485084
epoch: 8900, acc: 0.967, loss: 0.098, lr: 0.010259344327828086
epoch: 9000, acc: 0.967, loss: 0.098, lr: 0.009898639644501571
epoch: 9100, acc: 0.967, loss: 0.097, lr: 0.009546798741803203
epoch: 9200, acc: 0.970, loss: 0.097, lr: 0.009203782892558783
epoch: 9300, acc: 0.970, loss: 0.096, lr: 0.008869544358324344
epoch: 9400, acc: 0.967, loss: 0.096, lr: 0.008544026788152198
epoch: 9500, acc: 0.967, loss: 0.096, lr: 0.008227165619853703
epoch: 9600, acc: 0.967, loss: 0.095, lr: 0.007918888482723102
epoch: 9700, acc: 0.967, loss: 0.095, lr: 0.007619115600720805
epoch: 9800, acc: 0.970, loss: 0.095, lr: 0.007327760195150098
epoch: 9900, acc: 0.970, loss: 0.094, lr: 0.007044728885898562
epoch: 10000, acc: 0.970, loss: 0.094, lr: 0.0067699220903545895
 Validation data: acc: 0.847, loss: 1.988, lr: 0.00676721520427288
